316053072,"mr_2kay",Mr 2kay,37397,9208,10748,1420544850186
567341777,"AbelTrujillo1",Abel Trujillo,12723,2922,12931,1420544850186
52197340,"KingJHoliday",Holiday Music Group,21823,9053,9129,1420544850186
263131563,"siemens_es",Siemens España,48316,14325,8264,1420544850186
19034656,"Publici",Public Integrity,42761,1003,17542,1420544850186
193232854,"EstrellaDammCat",Estrella Damm Cat,45004,2036,15964,1420544850186
16101657,"Hardees",Hardee's ,35984,11129,8602,1420544850186
15980503,"vijayiyer",vijay iyer,18067,8132,14907,1420544850186
394078527,"HighwayCodeGB",The Highway Code,41625,25705,3972,1420544850186
62237585,"thenevereverau",The Never Ever,33224,25380,13958,1420544850186
16497947,"SLessard",Stefan Lessard,70613,3868,5859,1420544850186
20146313,"GilliesandEmily",Gillies & Emily,15838,15127,23351,1420544850186
555359654,"PeteReed",Pete Reed,13556,1035,8233,1420544850186
23453742,"CambriaQuartz",Cambria,12773,4954,8154,1420544850186
14745100,"nuevoleon",Gobierno Nuevo León,85840,8797,18059,1420544850186
14733498,"internetweek",internetweek,13772,2478,5262,1420544850186
8923182,"WWF_Australia",WWF_Australia,34812,2074,18385,1420544850186
325220198,"theCEREMONIES",The Ceremonies,23098,4586,2113,1420544850186
384940104,"justlabelit",Just Label It,30549,1673,4158,1420544850186
17896885,"BowersWilkins",Bowers & Wilkins,24748,6380,9577,1420544850186
31634255,"TelevisionAcad",Television Academy,97131,1952,8170,1420544850186
382230093,"MonicaWSB",Monica Pearson,12462,1243,13895,1420544850186
36440780,"lvanderkam",Laura Vanderkam,17141,4453,6153,1420544850186
18964685,"jasonjwilde",Jason Wilde,48020,1395,77037,1420544850186
23598498,"NICQUEENCOLE",COLE ROSE,13028,2111,18228,1420544850186
43586403,"mcbigcas",Casper Hight,18159,6092,19113,1420544850186
1886740873,"LornaSimpsonX",LuShou$ Artist,13731,1032,1953,1420544850186
174083824,"CSIROnews",CSIRO,33741,1591,12285,1420544850186
39841830,"brightedge",BrightEdge,22794,5235,5544,1420544850186
573956600,"PGeveryday",P&G everyday™,31126,1254,9460,1420544850186
18970044,"MaxiPriest",Maxi Priest,14257,2667,1429,1420544851974
26188018,"wordplaytjay",WORDPLAY TJAY,30400,11856,43873,1420544851974
879521,"peretti",Jonah Peretti,48590,1348,4788,1420544851974
168724880,"TokyoVerdySTAFF",????????? #????????,13773,15123,29155,1420544851974
19287097,"jampants",Jim Guthrie,10642,1112,5443,1420544851974
4380591,"HomeOfCricket",Lord's Ground,85676,13238,37272,1420544851974
23624581,"Tr3s",Tr3s,70979,17231,16686,1420544851974
808721557,"yu_ntpn",yu ntpn,63851,3934,21929,1420544851974
22242179,"TheKnuX",The KnuX,93369,33886,12027,1420544851974
90714989,"WeAreCTH",Close To Home ,38219,28827,11874,1420544851974
188077169,"runners_es",Runner's World,68728,1041,31580,1420544851974
34669164,"ottogrl",Michele Weisman,12647,5282,34969,1420544851974
149157068,"Space_NK",SPACE.NK.apothecary,24974,1050,6104,1420544851974
17965433,"GeneralSteele",GeneralSteele,24949,1648,24331,1420544851974
17348724,"VisitSanAntonio",Visit San Antonio,37867,1314,7475,1420544851974
398254894,"JasonDundas",Jason Dundas,26308,1767,5037,1420544851974
48544015,"washingnats",William Ladson,11427,1154,25328,1420544851974
25368027,"oakridgeboys",The Oak Ridge Boys,49924,1028,24592,1420544851974
129227039,"LetsStay2gether",Let's Stay Together,14608,1205,3045,1420544851974
29462762,"AssemblyWales",Assembly Wales,22272,2512,5638,1420544851974
1006922053,"RedesESPN",#RedesESPN,48269,2166,14936,1420544851974
811303,"bigspaceship",Big Spaceship,63734,3405,6403,1420544851974
203020760,"Incapsula_com",Incapsula.com,29390,1778,1676,1420544851974
29434532,"RicardoFerraco",Ricardo Ferraço,66812,2565,8668,1420544851974
22990521,"BabiesRUs",BabiesRUs,72434,4858,4932,1420544851974
128044351,"theNuzzy",david nuzzy nussbaum,24582,1132,9520,1420544851974
60863619,"thevirginmarys",The Virginmarys,13269,6712,3677,1420544851974
1618007706,"FansAuthentic",Fanatics Authentic,19593,18446,5411,1420544851974
14787749,"CommBank",CommBank,47244,3124,18412,1420544851974
50225386,"DJCHUS",Chus L. Esteban,39140,1031,18865,1420544851974
26089290,"aaronsimpson",Aaron Simpson,27905,2136,19745,1420544851974
19781206,"CSNMA",CSN Mid-Atlantic,46855,9993,50383,1420544851974
87932395,"1stanwalker",Stan Walker,97387,2434,7243,1420544851974
15445129,"jeffpearlman",jeffpearlman ,49413,47413,39649,1420544851974
818340,"marshallk",Marshall Kirkpatrick,57110,14752,35960,1420544851974
175295203,"ms_tvtokyo",????????????????,13934,3621,1692,1420544851974
235511302,"B_I_nozomi",??????,17935,2280,15156,1420544851974
16262688,"conantnyc",Scott Conant,70855,1589,6122,1420544851975
231549941,"CrystalsLV",TheShops at Crystals,10268,1014,8130,1420544851975
23779501,"BrilliantEarth",Brilliant Earth,12996,1449,2513,1420544851975
15520253,"news4buffalo",WIVB News 4 Buffalo,57462,1041,60339,1420544851975
96965703,"druwakely",Andrew Wakely,86700,1131,11866,1420544851975
21796484,"nyphil",NY Philharmonic,88297,2471,6523,1420544851975
74035510,"OFA_TN",OFA TN,11496,8006,11181,1420544851975
97175299,"laliguecancer",la Ligue vs. cancer,46117,2663,5365,1420544851975
104291835,"LaReimers",Marion Reimers,60584,1050,23188,1420544851975
69020299,"MrMichaelLee",Michael Lee,32322,1486,23381,1420544851975
18485224,"cicero_online",Cicero Online,50254,4939,10483,1420544851975
237365098,"Pdub80",Peter Warrick,15293,1236,4858,1420544851975
17047743,"Webroot",Webroot,38489,2872,10291,1420544851975
130600206,"Heritage_Action",Heritage Action,15978,2778,14553,1420544851975
17166894,"chicagosymphony",Chicago Symphony ,50002,5687,4638,1420544851975
25974580,"mip",MIP Markets,12893,5085,11073,1420544851975
824157,"mathewi",Mathew Ingram,61265,3514,133693,1420544851975
15484266,"TillamookCheese",Tillamook Cheese,18640,7189,42463,1420544851975
44426926,"FOX8NOLA",FOX 8 New Orleans,38636,2775,92914,1420544851975
21044502,"ZMonline",ZMonline,20927,2451,9097,1420544851975
180026716,"hucks6dh6",Darren Huckerby,71077,4439,29173,1420544851975
36573752,"realestate_au",realestate.com.au,42209,10243,6269,1420544851975
12273252,"tomwarren",Tom Warren,45257,1665,56460,1420544851975
17956766,"mattandalex",Matt and Alex,70329,2079,12924,1420544851975
11831752,"kenli729",Kenneth Li,10050,1136,9535,1420544851975
24667029,"eBayCorp_UK",eBay UK retail news,22440,2770,4147,1420544851975
20133051,"STVSport",STV Sport,40657,2059,44379,1420544851975
1381345892,"DerekLuh",Derek Luh,31918,20679,20449,1420544851975
34454970,"carsalescomau",carsales.com.au,13555,1758,5905,1420544851975
16785615,"CareDotCom",Care.com,21883,6570,12124,1420544851975
16253142,"byjoelanderson",Joel D. Anderson,16359,2894,76551,1420544851975
8312862,"harperteen",HarperTeen,83667,2045,19524,1420544851975
153740345,"Sapporo_tourism",?????????????,15529,4132,1914,1420544851975
240818630,"naturalfactors",Natural Factors,11653,1750,3997,1420544851975
24849868,"GOLDENthe24k",GOLDEN,51571,2077,12575,1420544851975
427848481,"DJLocksmith",Dj Locksmith,13169,1863,7087,1420544851975
135486484,"DesignSparkRS",DesignSpark,17887,1376,4551,1420544851975
238115057,"mtnug",MTN Uganda,46348,5121,36662,1420544851975
236134805,"ITCSaudiArabia",????????? ?????????,52800,4291,3206,1420544851975
18718162,"NJOYDE",N-JOY,44377,1139,9057,1420544851975
6416622,"benoitraphael",Benoit Raphael,90306,1761,5929,1420544851975
292289403,"SamPalladio",Sam Palladio,88030,1597,1729,1420544851975
39484190,"BIGN98",Nate Collins,12146,1160,32748,1420544851975
14916494,"TheCLE",Cleveland CVB,41776,5598,8222,1420544851975
2200632505,"kiis1065",KIIS 1065,19399,5878,20162,1420544851975
15646547,"EnergyTomorrow",EnergyTomorrow,35954,1719,24821,1420544851975
1051313198,"MattieLBreaux",Mattie Breaux,73393,4989,13681,1420544851975
41119424,"darlingparade",darling parade,88035,78391,6714,1420544851975
144972081,"digitalsci",Digital Science,15554,2765,5880,1420544851975
109013694,"AS_Manolete",Manolete,80641,1490,47025,1420544851975
19200736,"PostcodeLoterij",Postcode Loterij,17840,13309,11658,1420544851975
127723154,"triplemfooty",Triple M Footy,69400,1222,15982,1420544851975
40996128,"TitusNation",Christopher Titus,36854,1284,6239,1420544851975
37666026,"coachfitz51",Pat Fitzgerald,28390,1105,4351,1420544851975
23742474,"I_W_M",Imperial War Museums,63487,7414,12220,1420544851975
278093318,"HuffPostLive",HuffPost Live,74206,1181,41773,1420544851975
119538278,"WalyDIA",Waly Dia,47700,1076,10478,1420544851975
44682474,"NIglobal",National Instruments,11718,2649,2300,1420544851975
140140890,"SchoolofRockUSA",School of Rock,13439,3906,11417,1420544851975
19943507,"teamoneill",O'Neill,62300,1516,4603,1420544851975
89787221,"Tsu_Surf",Ken Kesey ,57725,5013,190919,1420544851975
119384188,"ISH_ONE",ISH-ONE,10420,1115,65334,1420544851975
20715659,"delphicmusic",Delphic,17134,1032,3680,1420544851975
325904800,"leilamckinnon",leilamckinnon,29075,2665,4723,1420544910020
189107456,"TheRobEllisShow",TheRobEllisShow,46761,15453,6772,1420544910020
18703477,"sarahmae",Sarah Mae,18837,8620,26176,1420544910020
54988878,"DavidSassoli",David Sassoli,72324,1164,5446,1420544910020
217090822,"tribesband",Tribes,19309,5393,2573,1420544910020
83782030,"mutluaku",Mutlu Akü ,17982,1765,1994,1420544910020
71064101,"SummerSanders_",Summer Sanders,43957,1280,16078,1420544910020
16015741,"GoSTL",Go! Magazine,13535,3287,24815,1420544910020
1475603058,"MantraYogaMag",Mantra Yoga + Health,60795,1552,6039,1420544910020
134371459,"hankookilbo",????,73342,53436,28769,1420544910020
2321434164,"HoneyMaidSnacks",Honey Maid,17717,1252,1668,1420544910020
330377999,"PouriaAmirshahi",Pouria Amirshahi,10851,1198,5457,1420544910020
1454742764,"GabzOfficial",Gabz,44371,3892,7431,1420544910020
32107066,"markicostello",Marki Costello,26791,16926,4545,1420544910020
42332061,"james_tobin",James Tobin,26006,2080,4355,1420544910020
467431144,"hiraguchimiyuki",palet ?????,15290,5185,6675,1420544910020
27103822,"UW",U. of Washington,75461,1618,7718,1420544910020
18148132,"Magnaflow",MagnaFlow,24186,1102,6224,1420544910020
10005212,"EMCcorp",EMC Corporation,73045,3676,14638,1420544910020
28319608,"RabbiJason",Rabbi Jason Miller,22277,7996,25873,1420544910020
73417273,"LaVarArrington",LaVar Leap Arrington,83150,14557,29252,1420544910020
1014364969,"AshMorganTweets",Ash Morgan,30848,1912,3864,1420544910020
74578857,"popsugarau",POPSUGAR Australia,12091,2069,35929,1420544910020
107654081,"FCUpdate_nl",FCUpdate.nl,38387,7445,105040,1420544910020
18360000,"jamievarner",Jamie Varner,46117,1096,11463,1420544910020
1566741842,"LFCUSA",LFC USA,57828,3436,6221,1420544910020
276403957,"erica1119_music",erica,15951,13691,12321,1420544910020
384479689,"YahooScreen",Yahoo Screen,32291,1527,13639,1420544910020
217588851,"RenaultMX",Renault Mx Oficial,33825,8535,8612,1420544910020
11129062,"voandobaixo",Rafael Lopes,13937,1862,25164,1420544910020
24177962,"TheGEICOGecko",The GEICO Gecko,20658,1196,2212,1420544910020
20031296,"NHCDirector",Dr. Rick Knabb,26087,1031,2345,1420544910020
104226017,"Q2music",Q2 Music,10807,1442,9332,1420544910020
195897346,"HuffPostScience",HuffPost Science,25892,1358,29671,1420544910021
258299803,"teamskychef",Søren Kristiansen,22467,1322,7440,1420544910021
255804181,"francoispinet",françois pinet,74790,1803,14001,1420544910021
2703171,"lightgroup",The Light Group,39694,24214,4946,1420544910021
359630710,"TheMickyDolenz1",Micky Dolenz,19371,1919,4634,1420544910021
76162725,"SycAmour",SycAmour,13810,10807,7986,1420544910021
15848824,"gillianwong",Gillian Wong / ???,16425,1650,2872,1420544910021
46697447,"Monarch",Monarch Airlines,93369,2788,48095,1420544910021
17698956,"moorehn",Heidi N Moore,51827,1425,167503,1420544910021
247205092,"alhilalbank",???? ??????,35771,2320,7483,1420544910021
55252152,"RicohArena",Ricoh Arena,11238,1259,5357,1420544910021
226606138,"ElectricIreland",Electric Ireland,40174,39677,15846,1420544910021
23689744,"nabihamusic",NABIHA ,74870,20511,4289,1420544910021
259637983,"SankeiBiz_jp",SankeiBiz,54571,2097,11946,1420544910021
1581203119,"BenditoFutbolEC",Bendito Fútbol,10282,1104,24357,1420544910021
20660146,"kellyhclay",Kelly Clay,30411,3976,17012,1420544910021
14811775,"The_RHS",The RHS,72947,3579,18287,1420544910021
129917609,"MundoFOXinforma",Noticias MundoFOX,28654,6866,46886,1420544910021
104227735,"franceonu",La France à l'ONU,44886,1232,9511,1420544910021
110678959,"AvispaF",??????,16441,14658,5838,1420544910021
1364403168,"garniermx",Garnier Mexico,22215,3342,3781,1420544910021
11178672,"Revkin",Andy Revkin,64163,6210,26451,1420544910021
15918317,"Jabari",Jabari,12766,1082,25823,1420544910021
14736904,"Elliotfun",Elliot Chemlekh,19385,1021,3307,1420544910021
19629125,"boxerrebellion",The Boxer Rebellion,13528,1235,3505,1420544910021
40329236,"tj_ford",TJ Ford,89705,1547,13756,1420544910021
98405344,"S_Mazetier",Sandrine Mazetier,16199,1437,4874,1420544910021
131176525,"JasonGore59",Jason Gore,24401,1070,2975,1420544910021
21862217,"krystalball",Krystal Ball,94384,1748,16658,1420544910021
93644596,"_Bercy_",Ministères de Bercy,88856,1106,12703,1420544910021
4282171,"page88",Virginia Heffernan,27526,9298,8028,1420544910021
89316412,"alexxcalise",Alexx Calise,39052,8474,3343,1420544910021
20745130,"ZachWeiner",Zach Weinersmith,90094,1367,25181,1420544910021
16296057,"editorialiste",Andrew Nusca,12280,3772,14663,1420544910021
16030699,"onecoconut",ONE Coconut Water,14903,4114,17142,1420544910021
17437735,"Boehringer",Boehringer,46282,3475,8338,1420544910021
12413892,"13NewsNow",13News Now,35213,1536,82460,1420544910021
27815994,"dominiquedawes",Dominique Dawes,47392,2723,4569,1420544910021
79292033,"FreeEnterprise",Free Enterprise,11992,2991,9597,1420544910021
17472921,"alicemcrussell",Alice Russell,13828,1166,14768,1420544910021
126226280,"StoryonTV",????,19121,13641,8676,1420544910021
90363790,"shukatsu_swot",??SWOT????,86637,84854,13772,1420544910021
50672288,"seccionamarilla",Sección Amarilla,21243,1783,14570,1420544910021
38695381,"The_Boss61",Josh Chapman,14912,1255,8609,1420544910021
14365873,"treasurefingers",Treasure Fingers,26273,1199,17699,1420544910021
37845895,"McVayD12",Swifty McVay of D12,32957,1396,4423,1420544910021
169193463,"alexwinterstv",Alex Winters,16267,1076,39487,1420544910021
12794362,"Breakingviews",ReutersBreakingviews,31920,3067,15882,1420544910021
58975906,"All_Goode53",Najee Goode,51674,28004,2176,1420544910021
116861193,"TWFTonyWilliams",Tony Williams,20254,1419,13090,1420544910021
16045956,"GroverNorquist",Grover Norquist,56417,1198,11303,1420544910021
92733433,"WaterlooRoad",Waterloo Road,68775,5124,7831,1420544910021
338262255,"Sosh_fr",Sosh_fr,88641,9760,70297,1420544910021
46213956,"JamilSmith",Jamil Smith,35261,1115,57702,1420544910021
393339671,"gusto_official",??? ???????,22359,14575,5003,1420544910021
309220197,"ReesesPBCups",REESE'S®,92133,1150,4510,1420544910021
206276555,"ridetheferry",NY Waterway,21100,19679,23189,1420544910021
131003396,"DODOsays",DODOcase,28744,28049,8145,1420544910021
123576946,"AmeriCamp",AmeriCamp,27860,17444,34017,1420544910021
186393629,"RAGEBLUEpress",RAGEBLUE press,13056,6889,871,1420544910021
15836048,"TysonFoods",Tyson Foods,33620,17720,5861,1420544910021
106144676,"MicrosoftES",Microsoft España,13918,2565,10094,1420544910021
96184837,"UniqloUSA",UNIQLO,35976,1811,7000,1420544910021
64283721,"ElroRaps",Elro,44617,1029,104189,1420544910021
326821147,"levoleague",Levo League,35720,1691,26372,1420544910021
18880366,"kumandgo",Kum & Go,12898,5938,20884,1420544910021
177438318,"Aagent23",Murphy,12594,2634,7588,1420544910021
17145499,"timcarman",Tim Carman,12627,1252,10796,1420544911536
35818653,"JamesPWolpert",James Wolpert,72572,2581,3909,1420544911536
19118802,"PaulPoteet",Paul Poteet Dot Com,24328,21423,65881,1420544911536
107024149,"Bowel_Cancer_UK",Bowel Cancer UK,35640,1120,8387,1420544911536
8861752,"baltimoresun",The Baltimore Sun,92040,11832,78961,1420544911536
24206345,"Quirky",Quirky,36954,3530,18465,1420544911536
243288765,"foxlife_ar",Fox Life Argentina,50723,9155,6637,1420544911536
525187154,"cherylfergison1",Cheryl Fergison,85921,4239,22051,1420544911536
9007322,"SpeedDate",SpeedDate,10135,9403,1285,1420544911536
19964983,"HonestFrank",Francis Keogh,19063,1078,40944,1420544911536
22948692,"Local4News",Local 4 WDIV Detroit,95408,1227,66637,1420544911536
27091328,"RonSexsmith",Ron Sexsmith,16658,7444,16752,1420544911536
226107231,"ELLE_KOREA",ELLE Korea,32709,4801,3999,1420544911536
43409523,"jonallendc",Jonathan Allen,16416,2128,6777,1420544911536
214214616,"JoeBeast95",Joe Smith,19822,2981,11887,1420544911536
386058485,"Larousse_latam",Larousse Latam,91655,23182,5117,1420544911536
182031748,"StateFarmNation",State Farm Nation,30364,1049,4276,1420544911536
15787325,"MarcioNovelli",Marcio Novelli,34193,20053,3627,1420544911536
14192680,"NOLAnews",NOLA.com,88564,1426,170858,1420544911536
321470779,"CountryOutfittr",Country Outfitter,19921,1159,5599,1420544911536
118292510,"andresmunoza",Andrés Muñoz Araneda,49031,1223,59248,1420544911536
19588475,"workingcapital",Working Capital,37494,2000,15055,1420544911536
219452444,"gruposalinas",Grupo Salinas,12478,1351,7039,1420544911536
16277373,"jasongraymusic",jasongraymusic,22337,1554,7698,1420544911536
43285968,"WEareOTHERWISE",OTHERWISE,16984,5043,3631,1420544911536
36767344,"relentlessdrink",RelentlessEnergy,17037,3431,10537,1420544911536
160890393,"TataSky",Tata Sky,14954,6114,28604,1420544911536
21986815,"FillmoreSF",The Fillmore,24509,3862,5741,1420544911536
251323107,"Darylesing",Daryle Singletary,11378,7293,5500,1420544911536
388784593,"Asashoryu",Asashoryu ?68??????,97110,1665,25827,1420544911536
74462695,"Sologig",Sologig,18292,4502,2052,1420544911536
12432922,"ATTSmallBiz",AT&T Small Business,61340,2194,5824,1420544911536
54908952,"flamelauthor",Michael Scott Author,16320,1526,12166,1420544911536
127452677,"MBCnest",MBC PR,84070,10220,18508,1420544911536
532171645,"AbramovDeputat",????? ???????,69637,38919,11913,1420544911536
20263526,"Apartmentscom",Apartments.com,11723,1927,2555,1420544911536
77177335,"tiff_site",???????,23040,14426,10675,1420544911536
242098879,"WynnWs",CNNWynn,10394,10121,10350,1420544911536
81632884,"isituma",Idris Situma,24397,2057,5306,1420544911536
25870048,"asnbank",ASN Bank,10273,5630,12743,1420544911536
202777395,"HeySamantha",Sam Murphy Kelly,18056,1217,8316,1420544911536
38702668,"BR_MLB",Bleacher Report,12024,2770,53526,1420544911536
619739966,"MikeOkinyi",Mike Okinyi,19385,1144,10511,1420544911536
35947725,"InStyleMag",InStyle,42961,1096,8342,1420544911536
23973187,"MaleekBerry",IG : MALEEKBERRY,48779,1226,45753,1420544911536
108039570,"sportando",Sportando,33612,1816,88529,1420544911536
19295464,"JiveMusic",Jive Music,50723,7457,1192,1420544911536
7867072,"peta2",peta2,69698,13470,43088,1420544911536
329121956,"HuffPostUKPics",HuffPostUK Pictures,17081,1106,45133,1420544911536
87290802,"AG_USA",Assemblies of God US,33819,12764,4706,1420544911536
26337145,"bertrand_amar",bertrand Amar,21836,1055,26927,1420544911536
45710831,"Crocs",Crocs Shoes,46160,1062,12513,1420544911536
21104725,"OfficeMax",OfficeMax Inc.,27347,2650,4166,1420544911536
234484328,"MSGSportsNYC",MSG Sports,14606,1107,5190,1420544911536
21432863,"SeattleInsider",SI w/ Michael Fox,14872,12610,8547,1420544911536
512403075,"SDaviesNBC5",Samantha Davies,13141,5203,13664,1420544911536
33491215,"charliesale",charlie sale,16743,1238,1713,1420544911536
18685577,"StephenBowman",Stephen Bowman,17021,2986,5406,1420544911536
61733092,"tobyperkinsmp",Toby Perkins MP,13242,2557,14483,1420544911536
24773493,"RepTrentFranks",Rep. Trent Franks,15877,1247,1223,1420544911536
134772528,"KopparbergUK",Kopparberg UK,27201,2687,7187,1420544911536
92791146,"CotswoldOutdoor",Cotswold Outdoor,41776,2559,13854,1420544911536
51220493,"MickLaSalle",Mick LaSalle,59479,40353,5675,1420544911536
24628429,"MelbourneVixens",Melbourne Vixens,12098,1090,11061,1420544911536
18845325,"AnthonyMarlowe",Anthony Marlowe,45101,2126,3581,1420544911536
183807568,"RealWem",WEM,33856,20043,9511,1420544911536
50023090,"STATravel_UK",STA Travel UK,93060,3407,20897,1420544911536
172496840,"LillyPad",LillyPad,85286,1301,12184,1420544911536
20279218,"treypearson",Trey Pearson,21695,11797,9142,1420544911536
10629182,"JenJoCobb",Jennifer Jo Cobb,54760,1496,9756,1420544911536
221442114,"I_AM_Worthy99",Jerel Worthy,38114,1081,22493,1420544911536
387220815,"summersreign",Summer Reign,38298,2480,2509,1420544911536
1048086950,"LFCBangladesh",LFC Bangladesh,10216,4221,5778,1420544911536
7023592,"CarMax",CarMax ,32887,5323,17973,1420544911536
50901091,"spizzyspose",Spose,15993,1040,28672,1420544911536
34541677,"LAIreland",John Ireland,78367,1176,3019,1420544911536
18811814,"iowaspeedway",Iowa Speedway,23913,2107,4932,1420544911536
15856366,"LamarSmithTX21",Lamar Smith,12645,3522,1018,1420544911536
22095286,"JesseCsincsak",Jesse Csincsak,33996,1855,17450,1420544911536
309188647,"redbullDC",Red Bull DC,10612,3600,3200,1420544911536
140080129,"EssexPoliceUK",Essex Police,77985,23453,9546,1420544911536
114872969,"gonzoCSN",John Gonzalez,21478,2178,15683,1420544911537
163926617,"Schizofreniks",The Schizofreniks,80691,76065,6109,1420544911537
20096207,"ElizabethArden",Elizabeth Arden,81481,2343,8638,1420544911537
16009851,"DLR_de",DLR_de,17161,2159,9607,1420544911537
2204070475,"katperkinsmusic",Kat Perkins,59253,19537,4503,1420544911537
10652382,"fcinq",Antoine Bayet,16949,3486,16722,1420544911537
19274498,"KICKEN",Patrick Kicken,21553,1837,18840,1420544911537
55627393,"paul_lando",Paul Landó,10352,1001,34485,1420544911537
16220541,"ToyotaGB",ToyotaGB,29854,1441,14348,1420544911537
251369428,"RaffiTalks", RAFFI BOGHOSIAN,27686,1511,2480,1420544911537
19964088,"worshipcentral",Worship Central,40858,16531,4190,1420544911537
120985729,"SKODAUK",ŠKODA UK,45967,1918,4879,1420544911537
395194959,"DStv_Kenya",DStv Kenya,71050,9193,65830,1420544911537
620340592,"AsocPopular",Asociación Popular,21432,3199,7824,1420544911537
18725415,"ChristiesInc",Christie's,65118,7951,5880,1420544911537
23354464,"ConvoyofHope",Convoy of Hope,32055,15436,9349,1420544911537
24705687,"TheJUNOAwards",The JUNO Awards,76913,1547,12360,1420544911537
103022243,"cnnadam",Adam Levine,11095,2374,3470,1420544911537
15554547,"GadgetGuySite",GadgetGuy.com.au,21661,1256,7640,1420544911537
70314632,"storm",Melbourne Storm,55268,7899,29277,1420544913031
14591033,"journalistics",Journalistics,46846,15617,3904,1420544913031
43216942,"BeverlyJohnson1",Beverly Johnson,63890,5175,10247,1420544913031
15601977,"gregauman",Greg Auman,10524,1585,45905,1420544913031
15920875,"O2IRL",O2 Ireland,26106,8889,58533,1420544913031
491638416,"Wayin",Wayin,17853,3937,6559,1420544913031
69269105,"UKNATO",UK Delegation, NATO,10787,1046,3494,1420544913031
21842357,"miklasz",Bernie Miklasz,77809,1146,29825,1420544913031
226493139,"MTNGhana",MTN Ghana,41302,3281,16792,1420544913031
472207757,"MaybellineCAN",Maybelline Canada,13743,1313,6755,1420544913031
28516164,"djcolleen50",Colleen Shannon,31745,2878,2957,1420544913031
15111389,"breagrant",Brea Grant,46543,1468,16575,1420544913031
174890917,"BertDbacks",Steve Berthiaume,80825,1290,32038,1420544913031
57360691,"theindecent",The Indecent,21273,12456,2585,1420544913031
152341106,"RebeccaJarvis",Rebecca Jarvis,28815,1023,7416,1420544913031
18971670,"AlderHeyCharity",Alder Hey Hospital,19443,1922,8492,1420544913031
22192440,"stephaniesmyth",Stephanie Smyth,11477,1029,22987,1420544913031
238480712,"elbegdorj",????????? ????????? ,78231,3046,1296,1420544913031
976147104,"joizde",joiz Germany,19172,5905,13495,1420544913031
487535749,"CybersmileHQ",CybersmileFoundation,33507,10689,13789,1420544913031
276554601,"keviclifton",Kevin Clifton,77112,1226,4615,1420544913031
124119709,"NorthWave825",FM NORTH WAVE,10931,2236,22134,1420544913031
18170046,"GoRedForWomen",GoRedForWomen,33402,1392,3645,1420544913031
26207922,"mikewoodsfox5",Mike Woods,25875,1629,8427,1420544913031
14845376,"GrahamBlog",Lindsey Graham,66559,2186,3613,1420544913031
57333521,"espnW",espnW,70381,2523,12176,1420544913031
5146511,"MikeFoster",Mike Foster,34988,25074,16020,1420544913031
17604456,"POPSUGARBeauty",POPSUGAR Beauty,95200,1213,37089,1420544913031
17820399,"EricCarvin",Eric Carvin,11273,4161,10475,1420544913031
19675728,"officialhotrod",?izzy GOLDSTEIN ™,67755,14419,52176,1420544913031
171716921,"seancmichael",sean cameron michael,68932,1262,2030,1420544913031
166715703,"departed_music",The Departed,23362,5228,5123,1420544913031
275665487,"ArreliousBenn",Arrelious Benn,24861,1347,3192,1420544913031
10069612,"AFLCIO",AFL-CIO,54714,6054,31074,1420544913031
125209408,"chtvn",tvN,99622,48798,22927,1420544913031
199358175,"SantanderRio",Santander Río,47049,3394,15401,1420544913031
199331231,"cmua",CMUA Formación,23081,17238,21441,1420544913031
25242416,"TheRealMCMAGIC",MC MAGIC,94865,19400,20248,1420544913031
1515656335,"87kanon",?? ???? ?????????,13902,10133,1825,1420544913031
130447060,"paramount_spain",Paramount Spain,66876,1245,10688,1420544913031
46358463,"transportgovuk",Dept for Transport,44889,1061,5124,1420544913031
289794552,"Rocky87Fielding",Rocky Fielding,36163,1267,15911,1420544913031
23275004,"AliAdler",Ali Adler,74560,1127,7974,1420544913031
15907716,"TheGrommet",The Grommet,19848,11930,20030,1420544913031
92582360,"AncestryUK",Ancestry UK,22410,2820,7390,1420544913031
18694134,"BlushNightclub",Blush Nightclub,14712,8597,3572,1420544913031
49437246,"BAHjournalist",Brian A. Hernandez,19442,1299,30635,1420544913031
162041294,"kevin_seraphin",kslife,84294,13083,4989,1420544913031
44448194,"julietibrahim",Juliet Ibrahim,94976,2095,13806,1420544913031
16621805,"lizzieroper",lizzieroper,25741,2095,37099,1420544913031
1365924662,"Cbargainhunters",Casey Nezhoda on A&E,17337,11598,2674,1420544913031
33320626,"OasisFashion",Oasis Fashion,57693,1009,15644,1420544913031
568173048,"prompt_fmarinos",??F?????,72660,9144,4492,1420544913031
349227445,"Erene",ERENE,91750,54431,4664,1420544913031
186222238,"Amazon_Studios",Amazon Studios,43791,1478,2769,1420544913031
486092588,"waywire",#waywire,18538,8486,26220,1420544913031
17070252,"Q13FOX",#Q13FOX News,46631,1215,62528,1420544913031
61292961,"seemacnbc",Seema Mody,22849,1237,6004,1420544913031
17810599,"HipChat",Atlassian HipChat,12437,1431,8260,1420544913031
373316165,"yuumi_takaki",????@LinQ,28395,30687,8222,1420544913031
19205893,"ricardomusic",Ricardo Sanchez,27347,19558,4358,1420544913031
29788830,"group1crew",Group 1 Crew,60305,5153,8514,1420544913031
19934731,"kdugdalemsp",Kezia Dugdale,10519,3464,13069,1420544913031
44396034,"FilesAnywhere",FilesAnywhere.com,16199,1351,971,1420544913031
